                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.6182,                0.94762,                 1.3528,                0.81391,                0.75207,                 0.7938,                0.39611,                 1.9244,                 1.0485,                 1.6118,               0.005083,               0.005083,               0.005083
                    152,                 1.6343,                0.95747,                 1.3594,                0.86443,                0.76037,                0.80811,                0.39589,                 1.9332,                 1.0455,                 1.6456,                0.00505,                0.00505,                0.00505
                    153,                 1.6289,                0.95647,                 1.3596,                0.85704,                0.77888,                0.82472,                0.40927,                 1.8461,                 1.0209,                 1.5887,               0.005017,               0.005017,               0.005017
                    154,                 1.6126,                0.96439,                 1.3619,                0.88777,                0.77916,                0.83886,                0.39425,                 1.9247,                 1.0116,                 1.6262,               0.004984,               0.004984,               0.004984
                    155,                  1.639,                0.96993,                 1.3591,                0.87917,                0.77093,                0.83708,                0.40977,                 1.8676,                 1.0139,                 1.5786,               0.004951,               0.004951,               0.004951
                    156,                  1.637,                0.96616,                 1.3575,                0.88773,                0.78608,                0.84813,                0.40953,                  1.892,                 1.0335,                 1.6199,               0.004918,               0.004918,               0.004918
                    157,                 1.6074,                0.94714,                 1.3417,                0.86359,                0.77748,                0.82748,                0.39492,                 1.9303,                 1.0146,                 1.6537,               0.004885,               0.004885,               0.004885
                    158,                 1.6305,                0.96372,                 1.3576,                0.84644,                0.77037,                0.83328,                0.40967,                 1.9325,                 1.0174,                 1.6432,               0.004852,               0.004852,               0.004852
                    159,                 1.6375,                0.96137,                 1.3659,                0.86129,                 0.7917,                0.84284,                0.41206,                 1.9531,                 1.0118,                 1.6623,               0.004819,               0.004819,               0.004819
                    160,                 1.6238,                0.92911,                 1.3468,                0.85986,                0.81228,                0.83717,                0.40668,                 1.9181,                0.97866,                 1.6402,               0.004786,               0.004786,               0.004786
                    161,                 1.6231,                0.95417,                 1.3558,                0.89865,                0.79143,                0.85107,                0.40699,                 1.9329,                0.97036,                 1.6561,               0.004753,               0.004753,               0.004753
                    162,                 1.6148,                0.92853,                 1.3381,                0.86415,                 0.7655,                0.83565,                0.41673,                 1.8819,                  1.019,                 1.6022,                0.00472,                0.00472,                0.00472
                    163,                 1.6119,                0.93973,                 1.3292,                0.87073,                0.78233,                0.84124,                0.40886,                 1.9228,                0.98322,                 1.6315,               0.004687,               0.004687,               0.004687
                    164,                 1.6243,                0.93755,                 1.3441,                 0.8963,                0.78205,                 0.8377,                0.40261,                 1.9226,                0.99289,                 1.6322,               0.004654,               0.004654,               0.004654
                    165,                 1.5892,                0.93546,                 1.3383,                0.89776,                0.77356,                0.83729,                 0.4174,                 1.8891,                0.99572,                 1.6119,               0.004621,               0.004621,               0.004621
                    166,                  1.627,                0.92951,                 1.3341,                0.90972,                 0.8013,                0.85558,                0.42457,                 1.8858,                0.98684,                 1.5976,               0.004588,               0.004588,               0.004588
                    167,                 1.5663,                0.91708,                 1.3349,                0.89278,                0.76989,                0.83431,                0.41559,                 1.8965,                 1.0083,                 1.6126,               0.004555,               0.004555,               0.004555
                    168,                 1.5931,                0.93066,                 1.3468,                0.86278,                 0.8021,                0.84368,                0.41196,                 1.9043,                 1.0165,                 1.6264,               0.004522,               0.004522,               0.004522
                    169,                 1.5977,                0.92695,                 1.3297,                0.89216,                0.79917,                 0.8446,                0.41711,                 1.9065,                0.97017,                 1.6385,               0.004489,               0.004489,               0.004489
                    170,                 1.5922,                 0.9175,                 1.3184,                0.87343,                0.80583,                0.83649,                0.41589,                 1.9122,                0.98908,                  1.638,               0.004456,               0.004456,               0.004456
                    171,                 1.6127,                0.93889,                 1.3569,                0.87234,                0.77619,                0.83985,                0.41565,                 1.9065,                0.97303,                 1.6271,               0.004423,               0.004423,               0.004423
                    172,                 1.5969,                0.92396,                 1.3389,                0.87661,                0.78591,                0.83882,                0.42217,                 1.8538,                0.98056,                 1.5842,                0.00439,                0.00439,                0.00439
                    173,                 1.5795,                0.92031,                 1.3348,                0.89359,                0.78267,                 0.8468,                0.41163,                 1.8897,                0.97387,                 1.5899,               0.004357,               0.004357,               0.004357
                    174,                 1.5979,                0.92757,                 1.3528,                0.88877,                0.79691,                0.85047,                 0.4244,                 1.8913,                0.97199,                 1.5911,               0.004324,               0.004324,               0.004324
                    175,                 1.6082,                0.93024,                 1.3342,                0.89488,                0.79639,                0.85252,                0.42516,                 1.8891,                 0.9468,                 1.6221,               0.004291,               0.004291,               0.004291
                    176,                  1.575,                0.90932,                 1.3356,                0.85873,                0.80467,                0.84398,                0.40894,                 1.9151,                0.97452,                 1.6338,               0.004258,               0.004258,               0.004258
                    177,                 1.5808,                0.91899,                 1.3063,                0.88973,                0.78649,                0.84818,                0.41358,                 1.9387,                0.97022,                 1.6453,               0.004225,               0.004225,               0.004225
                    178,                 1.5978,                0.91875,                 1.3328,                0.89349,                0.79823,                 0.8484,                0.41141,                 1.9356,                0.96493,                 1.6583,               0.004192,               0.004192,               0.004192
                    179,                 1.5951,                0.91457,                 1.3207,                0.88484,                 0.7914,                0.83677,                0.40845,                 1.9104,                0.96134,                 1.6208,               0.004159,               0.004159,               0.004159
                    180,                 1.5905,                0.91061,                 1.3308,                0.86126,                 0.7862,                0.83437,                0.40896,                  1.936,                0.96794,                 1.6149,               0.004126,               0.004126,               0.004126
                    181,                 1.5455,                0.90297,                 1.3136,                0.84643,                0.80623,                0.84835,                0.42764,                 1.8547,                0.95564,                 1.5907,               0.004093,               0.004093,               0.004093
                    182,                 1.5741,                0.91219,                 1.3354,                0.86801,                0.79613,                0.84975,                0.42522,                 1.8753,                0.94488,                 1.6018,                0.00406,                0.00406,                0.00406
                    183,                 1.5794,                0.89982,                 1.3191,                0.86692,                0.81403,                0.85757,                0.43008,                 1.8609,                0.95185,                 1.5884,               0.004027,               0.004027,               0.004027
                    184,                 1.5594,                0.89947,                 1.3244,                0.89136,                0.80413,                0.85024,                0.42549,                  1.885,                 0.9651,                 1.6025,               0.003994,               0.003994,               0.003994
                    185,                 1.5559,                0.88982,                 1.3314,                0.87838,                0.80903,                0.84432,                0.41539,                 1.8569,                0.96412,                 1.5804,               0.003961,               0.003961,               0.003961
                    186,                 1.5967,                0.91839,                 1.3276,                0.91787,                0.76528,                0.84389,                0.41602,                 1.8795,                0.96606,                 1.5858,               0.003928,               0.003928,               0.003928
                    187,                 1.5543,                0.89554,                 1.3009,                0.87003,                0.79408,                0.83852,                0.42111,                 1.8769,                0.97223,                 1.5923,               0.003895,               0.003895,               0.003895
                    188,                 1.5464,                0.90378,                 1.3302,                0.85943,                0.80517,                0.83542,                0.42381,                 1.8255,                0.93379,                 1.5577,               0.003862,               0.003862,               0.003862
                    189,                 1.5467,                0.89687,                 1.3163,                0.87925,                0.79989,                0.84269,                0.42515,                 1.8806,                0.93496,                 1.5953,               0.003829,               0.003829,               0.003829
                    190,                 1.5724,                0.90809,                 1.3243,                0.84638,                0.80832,                0.84414,                0.41375,                 1.9009,                0.94239,                 1.6135,               0.003796,               0.003796,               0.003796
                    191,                 1.5532,                  0.884,                 1.3244,                0.88598,                0.82503,                0.86211,                0.41953,                 1.8774,                 0.9243,                 1.5934,               0.003763,               0.003763,               0.003763
                    192,                 1.5401,                0.90814,                 1.3212,                0.88132,                0.79907,                0.85868,                0.42271,                 1.8888,                0.97027,                    1.6,                0.00373,                0.00373,                0.00373
                    193,                 1.5305,                0.87409,                  1.298,                0.87564,                0.81126,                0.85459,                0.41713,                 1.9075,                0.95711,                  1.625,               0.003697,               0.003697,               0.003697
                    194,                 1.5494,                0.89336,                 1.3175,                0.86757,                 0.8259,                0.84817,                0.41304,                  1.897,                0.93981,                  1.621,               0.003664,               0.003664,               0.003664
                    195,                 1.5177,                0.87116,                 1.2838,                0.86109,                0.81063,                0.84468,                0.42363,                 1.8596,                0.95059,                 1.5897,               0.003631,               0.003631,               0.003631
                    196,                 1.5301,                0.87938,                 1.2987,                0.87382,                0.82418,                0.85513,                0.42698,                 1.8703,                0.92705,                 1.5973,               0.003598,               0.003598,               0.003598
                    197,                 1.5265,                0.87823,                  1.294,                0.86133,                0.83285,                0.85442,                0.41971,                 1.9357,                0.95748,                 1.6447,               0.003565,               0.003565,               0.003565
                    198,                 1.5083,                0.87252,                 1.2768,                0.86286,                0.80912,                0.85331,                0.41706,                 1.8915,                0.96931,                 1.6314,               0.003532,               0.003532,               0.003532
                    199,                 1.5161,                0.85148,                 1.3022,                0.88024,                0.83239,                0.86476,                0.43581,                 1.8645,                0.93047,                 1.5791,               0.003499,               0.003499,               0.003499
                    200,                 1.5174,                0.86195,                 1.2958,                0.88323,                0.81385,                0.84664,                0.41226,                 1.9166,                0.98263,                 1.6264,               0.003466,               0.003466,               0.003466
                    201,                 1.5026,                0.85197,                 1.2931,                0.88183,                0.83686,                0.86837,                0.42928,                 1.8737,                0.92978,                 1.6023,               0.003433,               0.003433,               0.003433
                    202,                 1.5088,                 0.8604,                 1.2795,                0.93256,                0.78849,                0.85504,                0.43151,                 1.8409,                0.91538,                 1.5766,                 0.0034,                 0.0034,                 0.0034
                    203,                  1.514,                0.85996,                 1.2944,                0.89224,                0.80646,                0.85704,                0.42321,                 1.9131,                0.93107,                 1.6405,               0.003367,               0.003367,               0.003367
                    204,                 1.5062,                0.85531,                  1.295,                0.86296,                0.81708,                0.85544,                0.42099,                 1.8858,                0.94879,                 1.6032,               0.003334,               0.003334,               0.003334
                    205,                 1.5272,                 0.8715,                 1.2896,                0.91658,                0.80348,                 0.8682,                0.43765,                  1.794,                0.93955,                 1.5439,               0.003301,               0.003301,               0.003301
                    206,                 1.5051,                0.86161,                 1.2956,                0.90208,                0.80888,                0.85603,                 0.4317,                 1.8199,                0.94051,                 1.5712,               0.003268,               0.003268,               0.003268
                    207,                 1.5153,                0.85339,                 1.2962,                0.89408,                0.81821,                0.86505,                0.43542,                 1.8506,                0.94258,                 1.5802,               0.003235,               0.003235,               0.003235
                    208,                 1.5208,                0.87385,                 1.2925,                0.89557,                0.80133,                0.85486,                0.42759,                 1.8183,                0.93637,                 1.5588,               0.003202,               0.003202,               0.003202
                    209,                 1.5038,                0.84503,                 1.2897,                0.90225,                0.81596,                0.85526,                0.42713,                  1.888,                 0.9396,                 1.6042,               0.003169,               0.003169,               0.003169
                    210,                 1.5101,                0.85864,                 1.2689,                0.89705,                0.79538,                0.84602,                0.42248,                 1.8758,                0.92433,                  1.605,               0.003136,               0.003136,               0.003136
                    211,                 1.4959,                 0.8602,                  1.267,                0.90945,                0.80927,                0.86413,                0.42593,                 1.8564,                0.92106,                 1.5766,               0.003103,               0.003103,               0.003103
                    212,                 1.5065,                0.85729,                 1.2784,                0.88928,                  0.813,                0.85946,                0.41298,                 1.8713,                0.92379,                  1.587,                0.00307,                0.00307,                0.00307
                    213,                  1.477,                0.83961,                 1.2696,                0.88654,                0.82924,                0.86638,                0.42254,                 1.9038,                0.93334,                 1.6411,               0.003037,               0.003037,               0.003037
                    214,                 1.4844,                0.84767,                 1.2796,                0.89129,                0.78671,                0.85016,                0.43028,                 1.8871,                0.95341,                  1.606,               0.003004,               0.003004,               0.003004
                    215,                 1.4572,                 0.8285,                 1.2559,                0.89186,                0.80586,                0.85643,                0.43281,                 1.8886,                 0.9269,                 1.6176,               0.002971,               0.002971,               0.002971
                    216,                 1.5067,                0.85317,                 1.2749,                0.91127,                0.81466,                 0.8714,                0.43764,                 1.8844,                0.95156,                 1.6286,               0.002938,               0.002938,               0.002938
                    217,                 1.4991,                0.85007,                 1.2836,                0.88733,                0.80991,                 0.8586,                0.42728,                 1.8874,                 0.9194,                 1.6157,               0.002905,               0.002905,               0.002905
                    218,                  1.482,                0.83529,                 1.2755,                0.87976,                0.82812,                 0.8666,                0.43159,                 1.8295,                 0.9257,                 1.5743,               0.002872,               0.002872,               0.002872
                    219,                 1.4923,                0.85022,                  1.279,                0.88249,                0.83076,                0.86416,                0.43427,                 1.8509,                0.91768,                 1.5942,               0.002839,               0.002839,               0.002839
                    220,                 1.5034,                0.85869,                 1.2796,                0.88183,                0.80924,                0.85081,                0.42306,                 1.8833,                0.93741,                 1.5985,               0.002806,               0.002806,               0.002806
                    221,                  1.471,                0.83818,                 1.2846,                0.87132,                0.80377,                0.84972,                0.42683,                 1.8381,                0.93519,                 1.5919,               0.002773,               0.002773,               0.002773
                    222,                 1.4859,                0.85465,                 1.2753,                0.92115,                0.80223,                0.86706,                0.42855,                 1.8528,                0.91594,                 1.6007,                0.00274,                0.00274,                0.00274
                    223,                 1.4751,                0.84764,                 1.2827,                0.91829,                0.81694,                0.87113,                0.43649,                 1.8801,                0.92639,                 1.6168,               0.002707,               0.002707,               0.002707
                    224,                 1.5105,                0.84323,                 1.2694,                0.89848,                0.83263,                 0.8706,                 0.4394,                 1.8474,                0.91098,                 1.5853,               0.002674,               0.002674,               0.002674
                    225,                 1.4635,                0.82809,                 1.2696,                0.89519,                0.83038,                0.87622,                0.43752,                 1.8575,                0.89408,                 1.5884,               0.002641,               0.002641,               0.002641
                    226,                 1.4689,                0.83379,                 1.2743,                0.89237,                0.82836,                0.86289,                0.43603,                  1.831,                0.90528,                 1.5789,               0.002608,               0.002608,               0.002608
                    227,                 1.4607,                0.83072,                 1.2692,                0.90056,                0.83225,                0.87417,                0.44124,                 1.8166,                0.90575,                  1.567,               0.002575,               0.002575,               0.002575
                    228,                 1.4473,                0.82665,                 1.2727,                0.90553,                0.81803,                0.86636,                0.43623,                   1.86,                0.92671,                 1.6153,               0.002542,               0.002542,               0.002542
                    229,                 1.4579,                0.83465,                 1.2546,                0.89701,                0.83284,                 0.8684,                0.43113,                 1.8651,                0.93045,                 1.6216,               0.002509,               0.002509,               0.002509
                    230,                 1.4591,                0.83318,                 1.2533,                0.91092,                0.82888,                0.86735,                0.43643,                 1.8564,                0.94194,                 1.5911,               0.002476,               0.002476,               0.002476
                    231,                 1.4565,                0.82738,                 1.2646,                0.89664,                0.81918,                0.86736,                0.43306,                 1.8658,                0.91962,                 1.6183,               0.002443,               0.002443,               0.002443
                    232,                 1.4586,                0.81883,                  1.273,                0.90343,                0.81659,                0.86988,                0.43613,                 1.8621,                 0.9005,                   1.61,                0.00241,                0.00241,                0.00241
                    233,                 1.4375,                0.82028,                 1.2462,                0.89985,                0.83166,                 0.8709,                 0.4345,                 1.8357,                0.89714,                 1.5764,               0.002377,               0.002377,               0.002377
                    234,                 1.4631,                0.82126,                 1.2521,                  0.876,                0.83946,                0.86738,                0.43068,                 1.8382,                0.91734,                 1.5926,               0.002344,               0.002344,               0.002344
                    235,                 1.4424,                0.81771,                  1.243,                0.88364,                0.84162,                0.86736,                0.43837,                 1.8384,                0.92012,                  1.598,               0.002311,               0.002311,               0.002311
                    236,                 1.4469,                0.82581,                 1.2573,                0.90246,                0.81527,                0.86802,                 0.4348,                 1.8644,                0.92143,                 1.6074,               0.002278,               0.002278,               0.002278
                    237,                  1.456,                0.82033,                 1.2681,                0.89494,                0.83009,                0.87381,                0.43523,                 1.8329,                0.90675,                 1.5736,               0.002245,               0.002245,               0.002245
                    238,                 1.4373,                0.80918,                 1.2518,                0.92713,                0.80523,                0.87482,                0.43853,                 1.8425,                0.88217,                 1.5791,               0.002212,               0.002212,               0.002212
                    239,                 1.4324,                 0.8091,                 1.2446,                 0.9038,                0.83195,                0.87107,                0.43645,                 1.8446,                0.88937,                 1.5898,               0.002179,               0.002179,               0.002179
                    240,                 1.4767,                0.84131,                 1.2876,                0.92326,                0.81857,                0.87244,                0.44274,                 1.8416,                0.90678,                 1.5737,               0.002146,               0.002146,               0.002146
                    241,                 1.4398,                0.81341,                 1.2536,                0.89582,                0.82106,                0.86869,                0.44024,                 1.8217,                0.90855,                 1.5802,               0.002113,               0.002113,               0.002113
                    242,                  1.411,                0.79314,                 1.2515,                0.89601,                0.81371,                 0.8658,                0.43542,                 1.8291,                0.92434,                 1.5874,                0.00208,                0.00208,                0.00208
                    243,                 1.4375,                0.80729,                 1.2549,                0.90906,                0.82562,                 0.8735,                0.44274,                 1.8401,                0.91739,                 1.6013,               0.002047,               0.002047,               0.002047
                    244,                 1.4226,                0.78718,                 1.2377,                0.92224,                0.82461,                0.87277,                0.43878,                 1.8611,                0.91562,                 1.5985,               0.002014,               0.002014,               0.002014
                    245,                 1.3953,                0.78777,                 1.2202,                0.87617,                0.84266,                0.86803,                0.43882,                 1.8362,                0.91046,                 1.5937,               0.001981,               0.001981,               0.001981
                    246,                 1.4396,                0.80602,                 1.2481,                0.87647,                0.83801,                0.86595,                0.44307,                 1.8198,                0.91718,                 1.5833,               0.001948,               0.001948,               0.001948
                    247,                  1.415,                0.80996,                 1.2312,                0.90847,                0.81627,                0.87635,                0.43807,                 1.8358,                0.91224,                 1.5829,               0.001915,               0.001915,               0.001915
                    248,                 1.4254,                 0.7945,                 1.2479,                 0.8877,                0.84027,                0.87304,                0.43912,                 1.8373,                0.89621,                 1.5698,               0.001882,               0.001882,               0.001882
                    249,                 1.4239,                0.80946,                 1.2482,                0.89408,                0.82752,                0.86843,                0.43607,                  1.842,                0.89351,                 1.5712,               0.001849,               0.001849,               0.001849
                    250,                 1.4367,                 0.8007,                 1.2446,                0.91384,                0.82686,                0.88118,                0.44183,                 1.8307,                0.89867,                 1.5762,               0.001816,               0.001816,               0.001816
                    251,                  1.399,                0.78609,                 1.2315,                 0.9054,                0.84315,                0.87969,                0.44303,                 1.8475,                0.89293,                 1.5917,               0.001783,               0.001783,               0.001783
                    252,                 1.3976,                0.79279,                 1.2246,                 0.9258,                  0.823,                0.87432,                0.44135,                 1.8205,                0.88251,                 1.5775,                0.00175,                0.00175,                0.00175
                    253,                 1.4511,                  0.818,                 1.2607,                0.91626,                0.82552,                0.87082,                0.44268,                 1.8403,                  0.904,                 1.5957,               0.001717,               0.001717,               0.001717
                    254,                 1.4287,                0.80259,                 1.2583,                0.90912,                0.82978,                0.87202,                0.44066,                 1.8379,                0.90451,                  1.604,               0.001684,               0.001684,               0.001684
                    255,                 1.4004,                0.78497,                 1.2256,                0.92412,                0.83997,                0.88072,                0.44156,                 1.8599,                0.89049,                  1.609,               0.001651,               0.001651,               0.001651
                    256,                  1.398,                 0.7949,                 1.2335,                0.91698,                0.83239,                0.87778,                0.44352,                 1.8365,                0.88284,                 1.5855,               0.001618,               0.001618,               0.001618
                    257,                 1.4241,                  0.813,                 1.2564,                0.90995,                0.83233,                0.87976,                0.43976,                  1.845,                0.89373,                 1.6119,               0.001585,               0.001585,               0.001585
                    258,                 1.4097,                0.79617,                 1.2458,                0.89573,                 0.8215,                0.87711,                0.43305,                 1.8655,                0.89886,                 1.6219,               0.001552,               0.001552,               0.001552
                    259,                 1.3926,                0.78289,                 1.2243,                0.91365,                0.80973,                0.87692,                0.43178,                  1.846,                0.87718,                 1.6094,               0.001519,               0.001519,               0.001519
                    260,                  1.378,                0.77621,                 1.2287,                0.90632,                0.84051,                0.88618,                0.44137,                 1.8535,                   0.87,                 1.6168,               0.001486,               0.001486,               0.001486
                    261,                 1.3987,                0.78274,                 1.2259,                0.89545,                  0.833,                0.87594,                0.44398,                 1.8502,                0.88015,                 1.6071,               0.001453,               0.001453,               0.001453
                    262,                 1.3922,                 0.7799,                 1.2435,                0.91434,                 0.8314,                0.88235,                0.44428,                 1.8584,                0.88309,                 1.6174,                0.00142,                0.00142,                0.00142
                    263,                 1.3903,                0.78067,                 1.2252,                0.89724,                0.84276,                0.88318,                0.44466,                 1.8385,                0.87998,                 1.6084,               0.001387,               0.001387,               0.001387
                    264,                 1.3703,                0.77862,                 1.2184,                0.91382,                0.80537,                0.87224,                0.44301,                 1.8325,                0.87777,                 1.5821,               0.001354,               0.001354,               0.001354
                    265,                    1.4,                0.78431,                 1.2411,                0.88639,                0.83898,                0.87769,                0.44778,                 1.8223,                0.85666,                 1.5843,               0.001321,               0.001321,               0.001321
                    266,                 1.3832,                0.78048,                 1.2266,                0.88462,                0.83679,                0.87824,                   0.44,                 1.8424,                0.87748,                 1.5818,               0.001288,               0.001288,               0.001288
                    267,                 1.3893,                0.77173,                 1.2216,                0.92085,                0.81958,                 0.8814,                0.45237,                   1.82,                0.87039,                 1.5787,               0.001255,               0.001255,               0.001255
                    268,                 1.3881,                0.77988,                 1.2095,                0.93134,                0.82002,                0.88199,                0.44678,                 1.8296,                 0.8665,                 1.5974,               0.001222,               0.001222,               0.001222
                    269,                 1.4026,                0.79691,                 1.2313,                0.90264,                0.84605,                0.88254,                0.44574,                 1.8175,                0.87286,                  1.581,               0.001189,               0.001189,               0.001189
                    270,                 1.3751,                0.77464,                 1.2291,                0.89703,                0.83861,                0.88111,                0.44978,                 1.8145,                0.87303,                 1.5865,               0.001156,               0.001156,               0.001156
                    271,                 1.3708,                0.77097,                  1.223,                0.89422,                0.83923,                0.88088,                0.45141,                 1.8253,                 0.8697,                  1.593,               0.001123,               0.001123,               0.001123
                    272,                 1.3697,                0.76388,                 1.2181,                0.91634,                 0.8219,                0.87949,                0.44546,                 1.8251,                0.86363,                 1.5844,                0.00109,                0.00109,                0.00109
                    273,                 1.3828,                0.76969,                 1.2109,                0.89482,                0.83383,                0.88091,                 0.4455,                 1.8229,                0.86719,                  1.574,               0.001057,               0.001057,               0.001057
                    274,                 1.3806,                0.76631,                 1.2293,                0.93133,                0.80759,                0.88167,                0.44236,                 1.8115,                0.86558,                 1.5694,               0.001024,               0.001024,               0.001024
                    275,                 1.3689,                0.76268,                 1.2255,                0.90966,                0.83732,                0.88327,                 0.4486,                 1.8207,                0.87596,                 1.5846,               0.000991,               0.000991,               0.000991
                    276,                 1.3672,                0.76788,                 1.2125,                0.90239,                0.83883,                0.88116,                0.44652,                 1.8235,                0.88236,                 1.5902,               0.000958,               0.000958,               0.000958
                    277,                 1.3612,                0.76103,                 1.2017,                0.90716,                0.83079,                0.87428,                 0.4467,                 1.8125,                0.87346,                 1.5815,               0.000925,               0.000925,               0.000925
                    278,                 1.3698,                0.76601,                 1.2092,                0.90934,                0.84141,                0.88175,                 0.4518,                 1.8328,                0.86481,                 1.5998,               0.000892,               0.000892,               0.000892
                    279,                 1.3764,                0.76586,                 1.2249,                0.89966,                0.84207,                0.87895,                0.45082,                 1.8245,                0.87203,                 1.5922,               0.000859,               0.000859,               0.000859
                    280,                 1.3634,                0.77627,                 1.2176,                0.89902,                0.84556,                0.87977,                0.45291,                 1.8218,                0.87128,                 1.5798,               0.000826,               0.000826,               0.000826
                    281,                 1.3605,                0.75849,                 1.2069,                0.89567,                0.83507,                0.87628,                 0.4512,                 1.8368,                0.86899,                 1.5988,               0.000793,               0.000793,               0.000793
                    282,                 1.3515,                0.76243,                 1.2095,                0.90359,                0.84222,                0.88032,                0.45213,                 1.8269,                0.86722,                 1.5985,                0.00076,                0.00076,                0.00076
                    283,                 1.3439,                0.74973,                  1.193,                0.90954,                0.83363,                0.88022,                 0.4577,                 1.8249,                0.85976,                 1.6005,               0.000727,               0.000727,               0.000727
                    284,                  1.334,                0.75692,                  1.207,                0.89672,                0.84559,                0.88535,                0.45267,                 1.8263,                0.86261,                 1.5923,               0.000694,               0.000694,               0.000694
                    285,                 1.3624,                0.76405,                 1.2093,                0.91591,                0.82603,                0.88205,                0.45346,                 1.8127,                0.85984,                 1.5743,               0.000661,               0.000661,               0.000661
                    286,                 1.3508,                0.75723,                 1.2076,                0.93311,                0.81973,                0.87992,                0.44855,                 1.8307,                0.86564,                 1.6009,               0.000628,               0.000628,               0.000628
                    287,                 1.3695,                0.77438,                 1.2164,                0.92272,                0.82116,                0.87886,                0.44822,                 1.8404,                 0.8651,                 1.6175,               0.000595,               0.000595,               0.000595
                    288,                 1.3426,                0.75186,                  1.206,                0.92621,                0.81717,                0.88011,                0.44666,                 1.8424,                0.86713,                 1.6067,               0.000562,               0.000562,               0.000562
                    289,                 1.3354,                0.74299,                 1.1978,                0.92666,                0.80831,                0.88036,                0.45196,                 1.8333,                 0.8641,                 1.6027,               0.000529,               0.000529,               0.000529
                    290,                 1.3333,                 0.7589,                 1.2021,                0.90265,                0.84014,                0.88012,                0.45374,                  1.834,                0.87373,                 1.6009,               0.000496,               0.000496,               0.000496
                    291,                 1.2953,                0.70297,                 1.2633,                0.89532,                0.83838,                0.87637,                 0.4432,                 1.8336,                0.89201,                 1.6114,               0.000463,               0.000463,               0.000463
                    292,                 1.2607,                0.68714,                 1.2333,                0.89759,                0.83376,                0.87883,                0.44542,                 1.8352,                0.89003,                 1.6068,                0.00043,                0.00043,                0.00043
                    293,                 1.2576,                0.69642,                 1.2474,                 0.9122,                0.82838,                0.87872,                 0.4398,                 1.8392,                0.88839,                 1.6072,               0.000397,               0.000397,               0.000397
                    294,                 1.2584,                0.68106,                 1.2456,                0.91963,                0.82781,                0.88226,                0.44426,                 1.8251,                0.87599,                 1.5957,               0.000364,               0.000364,               0.000364
                    295,                 1.2555,                0.67102,                 1.2251,                0.92444,                0.82573,                0.88131,                0.44243,                   1.82,                0.87196,                 1.5961,               0.000331,               0.000331,               0.000331
                    296,                 1.2386,                0.67422,                 1.2311,                0.92522,                0.82101,                0.87828,                0.44342,                 1.8124,                0.86392,                 1.5952,               0.000298,               0.000298,               0.000298
                    297,                 1.2367,                0.67801,                 1.2135,                0.89975,                0.84143,                0.88021,                0.44267,                 1.8205,                0.86379,                 1.5947,               0.000265,               0.000265,               0.000265
                    298,                 1.2314,                0.67589,                  1.222,                0.93346,                0.81701,                0.88222,                0.44069,                 1.8222,                0.86191,                 1.5947,               0.000232,               0.000232,               0.000232
                    299,                 1.2241,                0.66797,                 1.2245,                0.92731,                0.82076,                0.88369,                0.44467,                 1.8229,                0.86153,                 1.5995,               0.000199,               0.000199,               0.000199
                    300,                 1.2338,                0.67138,                 1.2145,                0.90198,                0.83505,                0.88065,                0.44431,                 1.8254,                0.86548,                 1.5974,               0.000166,               0.000166,               0.000166
