                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 1.7394,                0.95392,                 1.5274,                0.91493,                0.79938,                0.85892,                0.44426,                 1.8432,                0.88975,                 1.5659,               0.004951,               0.004951,               0.004951
                    156,                  1.751,                0.93275,                 1.5323,                0.89554,                0.82858,                0.87008,                0.43462,                 1.8399,                0.87839,                 1.5639,               0.004918,               0.004918,               0.004918
                    157,                 1.6788,                0.91022,                 1.5108,                0.92703,                0.80693,                0.87731,                0.43425,                 1.8702,                0.87366,                 1.5997,               0.004885,               0.004885,               0.004885
                    158,                 1.7034,                0.93169,                 1.5204,                0.92233,                0.81417,                0.87201,                0.44198,                 1.8523,                0.85101,                 1.5793,               0.004852,               0.004852,               0.004852
                    159,                 1.7026,                0.94405,                 1.5241,                 0.8869,                0.80708,                0.85497,                0.42816,                 1.8235,                0.87557,                  1.572,               0.004819,               0.004819,               0.004819
                    160,                  1.696,                0.91032,                 1.5097,                0.92866,                0.81472,                0.87762,                0.44931,                  1.798,                0.85431,                 1.5478,               0.004786,               0.004786,               0.004786
                    161,                 1.7051,                0.92228,                 1.5198,                0.92151,                0.82928,                0.86843,                0.43333,                 1.8845,                0.85279,                 1.6126,               0.004753,               0.004753,               0.004753
                    162,                 1.7151,                0.92392,                 1.5106,                 0.9021,                0.84173,                0.87595,                0.44444,                 1.8626,                0.82702,                 1.5949,                0.00472,                0.00472,                0.00472
                    163,                 1.7034,                0.92156,                 1.4948,                0.92606,                0.84464,                0.88319,                0.45264,                 1.8232,                0.82667,                 1.5561,               0.004687,               0.004687,               0.004687
                    164,                 1.6864,                0.90469,                 1.4933,                0.88553,                0.82008,                0.86113,                0.44382,                 1.8587,                0.86149,                 1.5894,               0.004654,               0.004654,               0.004654
                    165,                 1.6795,                0.91475,                 1.5018,                0.89938,                0.83073,                0.86634,                 0.4501,                 1.8385,                0.85728,                 1.5879,               0.004621,               0.004621,               0.004621
                    166,                 1.6953,                0.91506,                 1.4902,                0.90221,                0.83413,                0.87238,                 0.4427,                 1.9024,                0.87136,                 1.6396,               0.004588,               0.004588,               0.004588
                    167,                 1.6528,                0.90234,                 1.5075,                0.92202,                0.82876,                0.87428,                0.45096,                 1.8501,                0.84784,                 1.6092,               0.004555,               0.004555,               0.004555
                    168,                 1.6749,                0.89943,                 1.5075,                0.89703,                0.82263,                0.86778,                0.44914,                 1.8437,                0.85826,                 1.5774,               0.004522,               0.004522,               0.004522
                    169,                 1.6933,                0.91164,                 1.5053,                0.89756,                0.83677,                0.87004,                0.44819,                 1.8658,                0.83367,                 1.5988,               0.004489,               0.004489,               0.004489
                    170,                 1.6732,                0.89129,                 1.4893,                0.91766,                0.82034,                0.86277,                0.44974,                 1.8958,                0.84485,                 1.6318,               0.004456,               0.004456,               0.004456
                    171,                 1.6814,                0.90097,                 1.5173,                0.91147,                0.82522,                0.86623,                0.44548,                 1.8147,                0.84636,                 1.5538,               0.004423,               0.004423,               0.004423
                    172,                 1.6743,                0.89969,                 1.5051,                0.91861,                0.83357,                0.87934,                0.45524,                 1.8413,                0.82513,                 1.5966,                0.00439,                0.00439,                0.00439
                    173,                 1.6662,                0.90016,                 1.5035,                0.89114,                0.83738,                0.87953,                0.45678,                 1.8233,                0.82581,                 1.5816,               0.004357,               0.004357,               0.004357
                    174,                 1.6574,                0.89157,                 1.5029,                0.91162,                0.81812,                0.86916,                0.45328,                 1.8196,                0.84422,                 1.5674,               0.004324,               0.004324,               0.004324
                    175,                 1.6806,                0.89696,                 1.4974,                0.89556,                0.83414,                0.86961,                0.43943,                  1.885,                0.85882,                 1.6141,               0.004291,               0.004291,               0.004291
                    176,                 1.6473,                0.88564,                 1.4979,                0.92835,                0.82797,                0.87919,                0.43902,                 1.8401,                0.83933,                 1.6006,               0.004258,               0.004258,               0.004258
                    177,                 1.6525,                0.89328,                 1.4675,                0.91574,                0.84201,                0.88899,                0.45446,                 1.8281,                0.82428,                 1.5659,               0.004225,               0.004225,               0.004225
                    178,                 1.6649,                0.89224,                 1.4918,                 0.8883,                0.84983,                0.88136,                0.45272,                 1.8454,                 0.8546,                 1.5696,               0.004192,               0.004192,               0.004192
                    179,                 1.6658,                0.89166,                 1.4736,                0.94215,                0.81826,                0.87639,                0.45219,                 1.8171,                0.82552,                 1.5625,               0.004159,               0.004159,               0.004159
                    180,                 1.6622,                0.89525,                 1.4963,                0.91172,                0.82401,                0.86905,                0.44076,                 1.8267,                0.84605,                 1.5702,               0.004126,               0.004126,               0.004126
                    181,                 1.6139,                0.86975,                 1.4789,                0.89766,                0.82056,                0.85862,                0.43791,                 1.8424,                0.86726,                 1.5927,               0.004093,               0.004093,               0.004093
                    182,                 1.6506,                0.88748,                 1.4987,                 0.9143,                0.82787,                0.87555,                0.44778,                 1.8594,                0.83803,                 1.6134,                0.00406,                0.00406,                0.00406
                    183,                 1.6377,                0.87461,                 1.4787,                0.89772,                0.83742,                0.86978,                 0.4444,                 1.8875,                0.81807,                 1.6292,               0.004027,               0.004027,               0.004027
                    184,                  1.622,                0.87217,                 1.4805,                 0.9192,                0.80902,                0.86285,                 0.4463,                 1.8418,                0.85617,                 1.6038,               0.003994,               0.003994,               0.003994
                    185,                 1.6164,                0.87257,                 1.4914,                0.91181,                0.84541,                0.88163,                0.44644,                 1.8384,                0.80809,                 1.6041,               0.003961,               0.003961,               0.003961
                    186,                 1.6471,                0.89139,                  1.481,                 0.9126,                0.83237,                0.88986,                0.44524,                 1.8937,                0.82859,                 1.6248,               0.003928,               0.003928,               0.003928
                    187,                 1.6011,                0.87273,                 1.4504,                0.91319,                0.82667,                0.86796,                0.45164,                 1.8277,                0.82309,                 1.5891,               0.003895,               0.003895,               0.003895
                    188,                 1.6379,                0.88411,                 1.4978,                0.93231,                0.82542,                0.87544,                0.45437,                 1.8671,                0.82571,                 1.6085,               0.003862,               0.003862,               0.003862
                    189,                 1.5957,                0.85873,                 1.4706,                 0.9194,                0.83783,                0.88015,                0.44396,                 1.8592,                 0.8284,                 1.6113,               0.003829,               0.003829,               0.003829
                    190,                 1.6505,                0.87889,                 1.4791,                0.90513,                0.82231,                0.87025,                0.44139,                 1.8356,                0.83058,                 1.5954,               0.003796,               0.003796,               0.003796
                    191,                 1.6215,                0.86275,                 1.4837,                0.90724,                0.82686,                0.86665,                0.45043,                 1.8616,                0.81777,                  1.603,               0.003763,               0.003763,               0.003763
                    192,                 1.5953,                0.86463,                 1.4733,                0.92306,                0.80965,                0.86114,                0.45172,                 1.8688,                0.82984,                  1.613,                0.00373,                0.00373,                0.00373
                    193,                 1.6024,                0.84234,                 1.4596,                0.89263,                 0.8275,                0.86469,                 0.4487,                 1.8862,                0.82858,                 1.6134,               0.003697,               0.003697,               0.003697
                    194,                 1.6006,                0.86281,                 1.4695,                0.90266,                0.83154,                0.86507,                0.45875,                 1.8381,                0.84747,                 1.5805,               0.003664,               0.003664,               0.003664
                    195,                  1.591,                0.83714,                 1.4506,                0.91607,                0.82509,                0.87491,                0.45388,                 1.8668,                0.84805,                 1.5897,               0.003631,               0.003631,               0.003631
                    196,                 1.6002,                0.84758,                   1.46,                0.90673,                0.84255,                0.87866,                0.45245,                 1.8593,                0.79924,                 1.6072,               0.003598,               0.003598,               0.003598
                    197,                 1.5889,                0.83119,                 1.4511,                0.91601,                0.84479,                0.88124,                0.45514,                 1.8678,                0.83579,                 1.6185,               0.003565,               0.003565,               0.003565
                    198,                 1.5599,                0.83254,                 1.4264,                 0.9225,                 0.8306,                0.87729,                0.45649,                 1.8077,                0.82081,                 1.5896,               0.003532,               0.003532,               0.003532
                    199,                 1.5886,                0.82966,                 1.4662,                0.91403,                0.83365,                0.87825,                0.46223,                 1.8297,                0.82318,                 1.5857,               0.003499,               0.003499,               0.003499
                    200,                  1.564,                0.82923,                 1.4419,                0.87677,                 0.8256,                0.86657,                0.45125,                 1.8391,                0.83971,                 1.5963,               0.003466,               0.003466,               0.003466
                    201,                 1.5674,                0.82699,                 1.4551,                0.91664,                0.82962,                0.88183,                0.46298,                 1.8095,                 0.8186,                 1.5723,               0.003433,               0.003433,               0.003433
                    202,                 1.5669,                0.82336,                 1.4307,                0.91608,                0.83866,                0.87684,                0.45588,                 1.8422,                0.81755,                 1.6096,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.5617,                0.82788,                 1.4444,                0.92661,                0.82757,                0.87474,                0.44291,                 1.8646,                 0.8352,                   1.63,               0.003367,               0.003367,               0.003367
                    204,                 1.5725,                0.84086,                  1.454,                0.91776,                0.83978,                0.88476,                0.44894,                 1.8451,                 0.8049,                 1.5898,               0.003334,               0.003334,               0.003334
                    205,                 1.5431,                0.83657,                  1.422,                0.90561,                0.84006,                0.86701,                0.44969,                 1.8614,                0.81934,                 1.6248,               0.003301,               0.003301,               0.003301
                    206,                 1.5591,                0.83279,                 1.4459,                 0.9324,                  0.825,                0.88217,                0.45378,                 1.8473,                 0.8001,                 1.6105,               0.003268,               0.003268,               0.003268
                    207,                 1.5517,                0.82453,                  1.444,                0.93462,                0.82816,                0.88408,                 0.4465,                 1.8493,                0.80966,                 1.6148,               0.003235,               0.003235,               0.003235
                    208,                 1.5395,                0.83264,                  1.438,                0.88021,                0.82332,                0.86185,                0.44971,                 1.8601,                0.81265,                  1.626,               0.003202,               0.003202,               0.003202
                    209,                 1.5686,                0.81501,                 1.4506,                 0.9253,                 0.8261,                0.87329,                0.46011,                 1.8566,                0.80167,                 1.6253,               0.003169,               0.003169,               0.003169
                    210,                 1.5614,                0.82247,                 1.4193,                0.92868,                 0.8176,                0.87182,                0.45358,                   1.83,                0.81104,                 1.5859,               0.003136,               0.003136,               0.003136
                    211,                 1.5493,                0.82762,                 1.4248,                0.92504,                0.81033,                0.87834,                0.44361,                  1.841,                0.80942,                 1.5932,               0.003103,               0.003103,               0.003103
                    212,                 1.5317,                0.82678,                 1.4268,                0.93508,                0.82264,                0.87633,                  0.457,                 1.7897,                0.79555,                 1.5781,                0.00307,                0.00307,                0.00307
                    213,                 1.5341,                0.80591,                 1.4257,                0.92894,                0.82278,                0.87474,                0.45153,                 1.7993,                 0.7937,                 1.5798,               0.003037,               0.003037,               0.003037
                    214,                 1.5218,                0.81472,                 1.4377,                0.91675,                0.81899,                0.87826,                0.44277,                 1.8586,                0.82458,                 1.6342,               0.003004,               0.003004,               0.003004
                    215,                 1.4941,                0.79387,                 1.4106,                0.87092,                0.84816,                0.87269,                0.45037,                 1.8133,                0.79638,                 1.5937,               0.002971,               0.002971,               0.002971
                    216,                 1.5419,                0.82112,                 1.4307,                0.89708,                0.82587,                0.87509,                0.45069,                 1.8299,                0.81749,                 1.5908,               0.002938,               0.002938,               0.002938
                    217,                 1.5165,                0.80325,                 1.4225,                0.89251,                0.83828,                0.86978,                0.45353,                 1.8465,                0.79938,                 1.5992,               0.002905,               0.002905,               0.002905
                    218,                 1.5187,                0.79907,                 1.4261,                0.91284,                0.84947,                 0.8849,                0.45664,                 1.8324,                0.80648,                 1.5908,               0.002872,               0.002872,               0.002872
                    219,                  1.525,                0.81599,                 1.4275,                0.91324,                0.84131,                0.87999,                0.45538,                 1.8568,                0.81544,                 1.6191,               0.002839,               0.002839,               0.002839
                    220,                 1.5255,                0.81639,                  1.415,                0.89411,                0.84358,                0.87232,                0.45094,                 1.8421,                0.80962,                 1.5982,               0.002806,               0.002806,               0.002806
                    221,                 1.5098,                0.81382,                  1.433,                0.93058,                0.84303,                0.88644,                0.45195,                 1.8311,                0.79668,                 1.6019,               0.002773,               0.002773,               0.002773
                    222,                 1.5251,                0.81551,                 1.4248,                0.91005,                0.83505,                0.88025,                0.44917,                 1.8597,                0.83074,                 1.6309,                0.00274,                0.00274,                0.00274
                    223,                  1.498,                0.79412,                 1.4258,                0.93065,                0.83525,                0.88125,                0.45314,                 1.8398,                0.82294,                 1.6248,               0.002707,               0.002707,               0.002707
                    224,                 1.5207,                0.80284,                  1.409,                0.92807,                0.83767,                0.87764,                0.44614,                 1.8344,                0.81068,                 1.6099,               0.002674,               0.002674,               0.002674
                    225,                 1.4902,                0.79642,                 1.4202,                0.88255,                0.84062,                0.86886,                0.45206,                 1.8272,                0.81211,                 1.5921,               0.002641,               0.002641,               0.002641
                    226,                 1.4859,                0.79771,                 1.4177,                0.94506,                0.81723,                0.88353,                0.45692,                 1.8336,                0.81401,                 1.6097,               0.002608,               0.002608,               0.002608
                    227,                 1.4961,                0.79309,                 1.4197,                0.92895,                 0.8125,                0.87053,                 0.4577,                 1.8609,                 0.8324,                 1.6269,               0.002575,               0.002575,               0.002575
                    228,                 1.4789,                   0.79,                 1.4212,                0.89437,                0.83577,                0.87094,                0.45374,                 1.8268,                0.81188,                 1.6106,               0.002542,               0.002542,               0.002542
                    229,                  1.483,                0.79312,                 1.4011,                0.91137,                0.84007,                0.87831,                0.45005,                 1.8635,                0.83356,                 1.6372,               0.002509,               0.002509,               0.002509
                    230,                 1.5058,                0.79833,                  1.408,                0.91436,                0.83777,                  0.871,                0.45807,                 1.8149,                0.81976,                  1.594,               0.002476,               0.002476,               0.002476
                    231,                 1.4863,                0.79985,                  1.411,                0.91741,                0.83617,                0.86712,                0.44932,                 1.8297,                0.82825,                  1.607,               0.002443,               0.002443,               0.002443
                    232,                 1.4834,                0.77931,                 1.4154,                0.89845,                0.84168,                 0.8703,                0.45452,                   1.83,                0.82672,                 1.6068,                0.00241,                0.00241,                0.00241
                    233,                 1.4667,                0.77058,                 1.3918,                0.92039,                0.81569,                 0.8699,                0.45596,                 1.8166,                0.81251,                 1.5914,               0.002377,               0.002377,               0.002377
                    234,                 1.4837,                0.78736,                 1.4009,                 0.9322,                0.84392,                0.88492,                0.45914,                 1.8188,                0.80991,                 1.5929,               0.002344,               0.002344,               0.002344
                    235,                 1.4647,                0.77033,                 1.3891,                0.92266,                0.82965,                0.87225,                 0.4535,                 1.8377,                0.80543,                  1.596,               0.002311,               0.002311,               0.002311
                    236,                 1.4622,                0.77197,                 1.3961,                 0.9294,                0.82829,                0.87239,                0.45957,                 1.8584,                0.81145,                 1.6281,               0.002278,               0.002278,               0.002278
                    237,                 1.4628,                0.77568,                 1.4047,                0.90026,                0.85441,                0.87298,                0.45759,                 1.8619,                0.82758,                 1.6317,               0.002245,               0.002245,               0.002245
                    238,                 1.4554,                0.76613,                 1.3926,                0.90955,                0.84611,                0.87523,                0.46304,                  1.865,                0.82231,                 1.6281,               0.002212,               0.002212,               0.002212
                    239,                 1.4252,                0.76291,                 1.3782,                0.93809,                0.82759,                0.88436,                0.46087,                 1.8272,                0.81542,                 1.6115,               0.002179,               0.002179,               0.002179
                    240,                 1.4945,                0.79649,                 1.4381,                0.90871,                0.83444,                0.87143,                0.44785,                 1.8576,                0.81983,                 1.6399,               0.002146,               0.002146,               0.002146
                    241,                 1.4827,                0.77211,                 1.4123,                0.91206,                0.83858,                0.88008,                0.45742,                 1.8603,                0.82799,                 1.6434,               0.002113,               0.002113,               0.002113
                    242,                 1.4269,                0.75611,                 1.3953,                0.92942,                0.83734,                0.87632,                0.45174,                 1.8434,                0.82622,                 1.6304,                0.00208,                0.00208,                0.00208
                    243,                 1.4354,                0.76558,                 1.3891,                0.92533,                 0.8386,                0.88564,                0.45185,                 1.8602,                0.81323,                 1.6348,               0.002047,               0.002047,               0.002047
                    244,                 1.4293,                0.73843,                 1.3819,                0.92818,                0.82777,                0.88661,                0.45771,                 1.8401,                 0.8033,                 1.6267,               0.002014,               0.002014,               0.002014
                    245,                 1.4135,                0.74861,                 1.3727,                 0.9308,                 0.8351,                0.88526,                0.45795,                  1.864,                0.78476,                 1.6589,               0.001981,               0.001981,               0.001981
                    246,                 1.4485,                0.77164,                 1.3821,                0.92458,                0.82529,                0.87395,                0.45454,                  1.875,                0.79584,                 1.6479,               0.001948,               0.001948,               0.001948
                    247,                  1.435,                0.76359,                 1.3793,                0.91175,                0.85227,                0.88116,                0.45727,                 1.9023,                 0.8206,                 1.6779,               0.001915,               0.001915,               0.001915
                    248,                 1.4375,                0.74953,                 1.3862,                0.92962,                0.82351,                0.87802,                0.45816,                 1.8828,                0.80441,                 1.6573,               0.001882,               0.001882,               0.001882
                    249,                 1.4187,                0.75732,                 1.3831,                0.91124,                 0.8358,                0.88317,                0.46676,                  1.842,                0.79364,                 1.6291,               0.001849,               0.001849,               0.001849
                    250,                 1.4428,                 0.7665,                 1.3839,                0.91728,                0.83117,                0.87797,                0.45941,                 1.8621,                0.79918,                 1.6353,               0.001816,               0.001816,               0.001816
                    251,                 1.4367,                0.73784,                 1.3861,                 0.9314,                0.81795,                0.88264,                0.46392,                 1.8511,                0.79615,                 1.6352,               0.001783,               0.001783,               0.001783
                    252,                 1.3963,                0.74375,                 1.3642,                0.90284,                0.84284,                0.88065,                0.46529,                 1.8329,                0.79583,                 1.6203,                0.00175,                0.00175,                0.00175
                    253,                 1.4534,                0.77489,                 1.3941,                 0.9151,                0.82662,                0.88156,                0.45946,                 1.8464,                0.80716,                 1.6276,               0.001717,               0.001717,               0.001717
                    254,                 1.4443,                0.76295,                 1.4001,                0.92411,                0.82063,                0.88015,                 0.4624,                 1.8693,                0.81745,                   1.65,               0.001684,               0.001684,               0.001684
                    255,                 1.4051,                0.73686,                 1.3612,                0.92188,                0.82681,                0.88134,                0.45764,                 1.8736,                0.81545,                 1.6493,               0.001651,               0.001651,               0.001651
                    256,                 1.4014,                0.74045,                 1.3738,                0.90249,                0.85037,                0.88471,                0.45752,                 1.8752,                0.81656,                 1.6719,               0.001618,               0.001618,               0.001618
                    257,                 1.4036,                0.76148,                 1.3862,                0.92361,                0.83218,                0.88386,                0.45777,                 1.8732,                0.80187,                 1.6628,               0.001585,               0.001585,               0.001585
                    258,                 1.3936,                0.74697,                 1.3786,                0.92927,                0.83188,                0.88339,                0.46461,                 1.8813,                0.79761,                 1.6528,               0.001552,               0.001552,               0.001552
                    259,                 1.4034,                0.74485,                 1.3654,                 0.9246,                0.82202,                0.88657,                0.45575,                 1.8647,                 0.8126,                 1.6462,               0.001519,               0.001519,               0.001519
                    260,                 1.3816,                0.73485,                 1.3609,                 0.9304,                0.81993,                0.88355,                0.45923,                 1.8549,                0.80477,                 1.6503,               0.001486,               0.001486,               0.001486
                    261,                 1.3807,                0.73446,                 1.3606,                0.90672,                0.80897,                0.86222,                0.46121,                 1.8549,                 0.8151,                 1.6448,               0.001453,               0.001453,               0.001453
                    262,                 1.3788,                0.72576,                 1.3743,                0.91825,                0.82587,                0.87292,                0.45864,                 1.8576,                0.81041,                 1.6531,                0.00142,                0.00142,                0.00142
                    263,                 1.3958,                0.73713,                 1.3721,                0.92115,                0.83842,                0.87488,                 0.4613,                 1.8585,                0.79209,                 1.6457,               0.001387,               0.001387,               0.001387
                    264,                 1.3555,                0.73172,                 1.3472,                0.92756,                0.82794,                0.87072,                0.45176,                 1.8515,                0.80487,                 1.6313,               0.001354,               0.001354,               0.001354
                    265,                 1.4075,                0.73855,                 1.3846,                 0.9343,                0.82428,                0.87575,                0.46032,                 1.8225,                0.79547,                 1.5971,               0.001321,               0.001321,               0.001321
                    266,                 1.3875,                0.73599,                 1.3663,                0.92675,                0.83232,                0.88098,                0.46426,                 1.8357,                0.79751,                 1.6085,               0.001288,               0.001288,               0.001288
                    267,                 1.3776,                0.72954,                 1.3552,                0.91054,                0.85373,                0.88275,                0.46396,                 1.8258,                0.81721,                 1.6173,               0.001255,               0.001255,               0.001255
                    268,                 1.3759,                0.72989,                  1.338,                0.91539,                0.85417,                0.88598,                0.46466,                 1.8249,                0.82633,                 1.6398,               0.001222,               0.001222,               0.001222
                    269,                 1.4011,                0.74357,                 1.3639,                0.92308,                0.83413,                0.87928,                 0.4662,                  1.835,                0.81788,                 1.6392,               0.001189,               0.001189,               0.001189
                    270,                 1.3633,                0.72385,                 1.3589,                0.91616,                0.83853,                0.88114,                 0.4649,                 1.8453,                0.82631,                 1.6311,               0.001156,               0.001156,               0.001156
                    271,                 1.3695,                0.71894,                 1.3606,                0.90515,                 0.8474,                0.87857,                0.46633,                 1.8452,                0.79935,                 1.6424,               0.001123,               0.001123,               0.001123
                    272,                 1.3685,                0.72491,                 1.3543,                0.89861,                0.85034,                0.88543,                0.46556,                 1.8392,                0.79964,                 1.6255,                0.00109,                0.00109,                0.00109
                    273,                 1.3807,                0.71978,                  1.349,                0.93169,                0.81897,                0.88011,                0.46164,                 1.8508,                0.80597,                 1.6299,               0.001057,               0.001057,               0.001057
                    274,                 1.3711,                0.72209,                 1.3623,                0.91888,                0.84301,                0.88538,                0.46661,                 1.8513,                 0.8093,                  1.631,               0.001024,               0.001024,               0.001024
                    275,                  1.349,                0.71093,                 1.3601,                0.93786,                0.84251,                0.88044,                0.46531,                 1.8534,                0.79809,                 1.6392,               0.000991,               0.000991,               0.000991
                    276,                 1.3751,                0.72773,                 1.3531,                0.92427,                0.83081,                0.87416,                0.46107,                  1.841,                0.79939,                 1.6232,               0.000958,               0.000958,               0.000958
                    277,                 1.3518,                0.71293,                 1.3395,                0.92536,                0.82325,                0.87789,                0.45875,                 1.8633,                0.81629,                 1.6399,               0.000925,               0.000925,               0.000925
                    278,                 1.3678,                0.71866,                 1.3555,                0.93096,                0.83442,                0.88264,                0.46035,                 1.8613,                0.81134,                  1.647,               0.000892,               0.000892,               0.000892
                    279,                 1.3591,                0.72458,                 1.3578,                0.93149,                0.83201,                0.88397,                0.46587,                 1.8547,                0.80146,                 1.6397,               0.000859,               0.000859,               0.000859
                    280,                 1.3377,                0.71863,                 1.3463,                0.92081,                0.83161,                0.87945,                0.46629,                 1.8564,                 0.8039,                 1.6429,               0.000826,               0.000826,               0.000826
                    281,                 1.3303,                0.70794,                 1.3343,                0.90669,                0.84593,                0.87872,                0.46317,                 1.8817,                0.80302,                 1.6822,               0.000793,               0.000793,               0.000793
                    282,                 1.3215,                 0.7025,                 1.3317,                0.90757,                0.85079,                0.87852,                0.45763,                 1.8603,                0.80371,                 1.6526,                0.00076,                0.00076,                0.00076
                    283,                 1.3298,                0.70625,                 1.3296,                0.91938,                0.84202,                0.87651,                0.46069,                 1.8701,                0.81485,                 1.6598,               0.000727,               0.000727,               0.000727
                    284,                 1.3049,                0.70195,                 1.3298,                0.92521,                0.83088,                0.87628,                0.46138,                 1.8694,                0.80972,                 1.6545,               0.000694,               0.000694,               0.000694
                    285,                 1.3639,                0.72101,                 1.3486,                0.93392,                0.84431,                0.88449,                0.46251,                 1.8749,                0.81338,                 1.6629,               0.000661,               0.000661,               0.000661
                    286,                 1.3289,                0.71393,                 1.3409,                0.92918,                0.83806,                0.88591,                 0.4678,                  1.853,                0.81396,                 1.6524,               0.000628,               0.000628,               0.000628
                    287,                  1.351,                0.72532,                 1.3476,                0.93461,                0.83516,                0.88626,                0.46798,                 1.8621,                0.81419,                 1.6617,               0.000595,               0.000595,               0.000595
                    288,                 1.3363,                0.70707,                 1.3426,                 0.9327,                0.82897,                0.87934,                  0.461,                 1.8615,                0.80494,                 1.6562,               0.000562,               0.000562,               0.000562
                    289,                 1.3184,                0.69208,                 1.3334,                0.93307,                0.82672,                0.87746,                0.46041,                 1.8539,                0.80814,                 1.6489,               0.000529,               0.000529,               0.000529
                    290,                 1.3157,                0.70876,                 1.3411,                0.91993,                0.83388,                 0.8794,                0.46688,                 1.8446,                0.79902,                 1.6445,               0.000496,               0.000496,               0.000496
                    291,                 1.2349,                0.63382,                 1.3633,                0.92269,                0.83803,                0.88239,                0.46082,                 1.8626,                  0.796,                 1.6606,               0.000463,               0.000463,               0.000463
                    292,                 1.1954,                 0.6172,                 1.3311,                0.92052,                0.84099,                0.87874,                0.45728,                 1.8622,                0.81195,                  1.662,                0.00043,                0.00043,                0.00043
                    293,                 1.2242,                 0.6292,                 1.3537,                0.90472,                0.84521,                0.87644,                0.45646,                 1.8558,                0.81145,                 1.6599,               0.000397,               0.000397,               0.000397
                    294,                 1.1881,                0.61573,                 1.3408,                0.91089,                0.83762,                0.87534,                0.46141,                 1.8513,                0.80543,                 1.6494,               0.000364,               0.000364,               0.000364
                    295,                  1.195,                0.60937,                 1.3282,                0.90754,                0.83502,                 0.8686,                0.46411,                 1.8514,                0.81969,                 1.6496,               0.000331,               0.000331,               0.000331
                    296,                 1.1659,                0.60827,                 1.3282,                0.90928,                0.83925,                0.87403,                0.46382,                 1.8496,                0.81217,                 1.6492,               0.000298,               0.000298,               0.000298
                    297,                 1.1619,                0.60336,                 1.3047,                0.90028,                0.84144,                0.87239,                 0.4648,                 1.8489,                0.80837,                 1.6479,               0.000265,               0.000265,               0.000265
                    298,                 1.1708,                0.61006,                 1.3241,                 0.9211,                0.81885,                0.87589,                0.46432,                 1.8479,                0.80846,                 1.6491,               0.000232,               0.000232,               0.000232
                    299,                 1.1871,                0.60931,                 1.3352,                0.89926,                0.83742,                0.87604,                0.46584,                   1.85,                0.80749,                 1.6503,               0.000199,               0.000199,               0.000199
                    300,                 1.1491,                0.60825,                 1.3034,                0.89954,                0.84123,                0.87928,                0.46618,                 1.8525,                 0.8129,                 1.6551,               0.000166,               0.000166,               0.000166
