                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                 1.6722,                 1.0067,                 1.3932,                0.86639,                0.74193,                0.81607,                0.39136,                 2.0095,                 1.0514,                 1.6698,                0.00736,                0.00736,                0.00736
                     83,                 1.6638,                0.98581,                 1.3767,                0.91267,                0.73886,                0.81429,                 0.3937,                 1.9387,                 1.0816,                 1.6274,               0.007327,               0.007327,               0.007327
                     84,                 1.6342,                0.98935,                 1.3773,                0.89551,                0.75794,                0.81285,                0.39894,                 1.8908,                 1.0291,                 1.6093,               0.007294,               0.007294,               0.007294
                     85,                 1.6597,                0.98564,                 1.3895,                0.86925,                0.74236,                0.79974,                 0.3828,                 1.9537,                 1.0871,                 1.6668,               0.007261,               0.007261,               0.007261
                     86,                 1.6473,                0.97526,                 1.3739,                0.83416,                 0.7344,                0.78992,                0.39998,                 1.8255,                  1.072,                 1.5793,               0.007228,               0.007228,               0.007228
                     87,                 1.6195,                0.98018,                 1.3779,                0.86407,                0.73949,                0.79797,                0.39525,                 1.9547,                 1.0957,                 1.6389,               0.007195,               0.007195,               0.007195
                     88,                 1.6481,                 0.9914,                 1.3874,                0.84554,                0.76612,                0.81013,                0.38916,                 1.9232,                 1.0142,                 1.6152,               0.007162,               0.007162,               0.007162
                     89,                 1.6286,                0.95622,                 1.3693,                0.87297,                0.72987,                0.80231,                0.39308,                   1.94,                 1.0619,                 1.6373,               0.007129,               0.007129,               0.007129
                     90,                 1.6433,                0.96745,                  1.363,                0.84617,                0.75357,                0.80334,                0.39441,                 1.8993,                 1.0552,                 1.6167,               0.007096,               0.007096,               0.007096
                     91,                 1.6112,                 0.9573,                 1.3485,                0.85193,                0.75792,                0.81415,                0.41221,                 1.9168,                 1.0411,                 1.6212,               0.007063,               0.007063,               0.007063
                     92,                 1.6164,                0.93753,                 1.3539,                 0.8658,                0.74411,                0.79802,                0.39843,                 1.8484,                 1.0045,                 1.5874,                0.00703,                0.00703,                0.00703
                     93,                  1.598,                0.94869,                 1.3504,                0.88862,                0.76664,                0.83088,                0.41213,                 1.8828,                 1.0195,                 1.5927,               0.006997,               0.006997,               0.006997
                     94,                  1.597,                0.93852,                 1.3603,                0.87732,                0.75738,                0.81988,                0.40782,                 1.8782,                0.97219,                  1.611,               0.006964,               0.006964,               0.006964
                     95,                 1.5971,                0.93014,                 1.3485,                0.86994,                0.78006,                0.81405,                0.40013,                  1.859,                0.99965,                 1.5836,               0.006931,               0.006931,               0.006931
                     96,                 1.6267,                0.94862,                 1.3722,                0.89562,                0.73464,                0.80873,                0.40426,                 1.8573,                 1.0353,                 1.5751,               0.006898,               0.006898,               0.006898
                     97,                 1.5789,                 0.9421,                 1.3296,                0.86372,                0.77183,                0.83032,                0.42463,                 1.8485,                0.99514,                 1.5658,               0.006865,               0.006865,               0.006865
                     98,                 1.5927,                0.92692,                 1.3439,                 0.9139,                0.74849,                0.82044,                0.41264,                 1.9556,                0.98596,                 1.6488,               0.006832,               0.006832,               0.006832
                     99,                 1.5813,                0.91557,                 1.3534,                0.84804,                0.79034,                0.82566,                0.41416,                 1.8953,                0.99135,                 1.6092,               0.006799,               0.006799,               0.006799
                    100,                  1.595,                0.93807,                 1.3388,                0.87971,                0.77258,                0.82706,                 0.4106,                 1.9098,                 1.0273,                 1.6002,               0.006766,               0.006766,               0.006766
                    101,                 1.6031,                0.92492,                 1.3642,                 0.8858,                0.77644,                0.83238,                0.41207,                  1.918,                 1.0028,                 1.5909,               0.006733,               0.006733,               0.006733
                    102,                 1.5876,                0.91392,                 1.3337,                   0.86,                0.78585,                0.82321,                0.39258,                 1.9355,                0.97695,                 1.6441,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.5787,                0.91216,                  1.345,                 0.8942,                0.75587,                 0.8299,                0.41067,                  1.866,                0.95796,                 1.5904,               0.006667,               0.006667,               0.006667
                    104,                  1.566,                0.88668,                 1.3236,                0.89912,                0.78897,                0.83799,                0.41339,                 1.8646,                 1.0105,                 1.5899,               0.006634,               0.006634,               0.006634
                    105,                 1.5495,                0.89716,                 1.3089,                 0.8933,                0.76253,                 0.8343,                0.41636,                 1.8854,                 1.0223,                 1.6049,               0.006601,               0.006601,               0.006601
                    106,                 1.5662,                0.89048,                 1.3273,                0.87166,                0.78002,                0.84027,                0.42578,                 1.8567,                0.96438,                 1.5799,               0.006568,               0.006568,               0.006568
                    107,                 1.5333,                0.87798,                 1.3059,                0.90783,                0.76833,                0.82873,                0.41518,                 1.8627,                0.97458,                 1.5839,               0.006535,               0.006535,               0.006535
                    108,                 1.5708,                0.89536,                  1.311,                 0.8502,                0.79612,                0.83326,                 0.4095,                 1.8338,                0.98335,                 1.5694,               0.006502,               0.006502,               0.006502
                    109,                 1.5397,                0.87721,                 1.3218,                0.88674,                0.76708,                 0.8185,                0.40739,                  1.891,                0.99755,                  1.611,               0.006469,               0.006469,               0.006469
                    110,                 1.5611,                 0.8872,                 1.3236,                0.89394,                0.78109,                0.83731,                0.41352,                 1.9356,                0.96987,                 1.6232,               0.006436,               0.006436,               0.006436
                    111,                 1.5187,                0.87229,                 1.2947,                0.90348,                0.77211,                0.83212,                0.41471,                 1.9053,                0.95672,                 1.6369,               0.006403,               0.006403,               0.006403
                    112,                 1.5395,                0.88193,                 1.3108,                0.91634,                0.75448,                0.84332,                0.40647,                 1.9094,                0.96752,                 1.5928,                0.00637,                0.00637,                0.00637
                    113,                 1.5203,                0.86584,                 1.3186,                0.90743,                0.77855,                0.83766,                0.40071,                  1.867,                0.94424,                 1.5779,               0.006337,               0.006337,               0.006337
                    114,                 1.5421,                0.85793,                 1.3106,                0.89487,                0.78554,                0.84594,                0.42058,                  1.892,                0.96893,                 1.5818,               0.006304,               0.006304,               0.006304
                    115,                 1.5235,                0.85639,                 1.2914,                0.86922,                0.76851,                0.81061,                0.39804,                 1.9178,                 1.0749,                 1.6048,               0.006271,               0.006271,               0.006271
                    116,                 1.5075,                0.84184,                 1.2907,                  0.861,                0.79035,                0.80663,                0.41014,                 1.8855,                0.97763,                 1.6186,               0.006238,               0.006238,               0.006238
                    117,                 1.4976,                0.84233,                 1.2935,                0.89636,                0.76723,                0.83382,                0.42293,                 1.8718,                0.94703,                 1.5778,               0.006205,               0.006205,               0.006205
                    118,                 1.5281,                0.87118,                 1.3211,                0.88407,                0.80642,                0.83771,                0.42853,                 1.9186,                0.91445,                 1.6037,               0.006172,               0.006172,               0.006172
                    119,                 1.5261,                0.85203,                 1.2978,                0.87128,                0.77699,                0.83896,                0.41302,                 1.9063,                0.91293,                 1.6191,               0.006139,               0.006139,               0.006139
                    120,                 1.4824,                 0.8485,                 1.2942,                0.84352,                0.79261,                0.82008,                0.41224,                   1.94,                0.97492,                 1.6289,               0.006106,               0.006106,               0.006106
                    121,                 1.5032,                0.85227,                 1.2738,                0.86695,                0.78484,                0.82441,                0.41457,                  1.857,                0.98058,                 1.5822,               0.006073,               0.006073,               0.006073
                    122,                 1.4744,                0.84065,                 1.2755,                0.89483,                0.77331,                 0.8456,                0.42071,                 1.8425,                0.90896,                 1.5891,                0.00604,                0.00604,                0.00604
                    123,                 1.4918,                0.83727,                 1.2826,                0.88363,                0.77717,                0.83017,                0.41114,                 1.9202,                0.98588,                 1.6388,               0.006007,               0.006007,               0.006007
                    124,                 1.4754,                0.83167,                 1.2782,                0.89837,                0.77855,                0.83558,                0.42095,                 1.8758,                0.96621,                 1.6111,               0.005974,               0.005974,               0.005974
                    125,                 1.4818,                0.83161,                 1.2682,                0.88216,                0.79425,                0.84965,                0.42719,                 1.8901,                0.90849,                 1.5866,               0.005941,               0.005941,               0.005941
                    126,                 1.4606,                0.81262,                 1.2726,                0.91032,                0.81013,                0.86585,                0.44185,                 1.8272,                0.90176,                 1.5752,               0.005908,               0.005908,               0.005908
                    127,                 1.5033,                 0.8324,                 1.2947,                0.91515,                0.78931,                0.84364,                0.41529,                 1.9431,                0.96535,                 1.6441,               0.005875,               0.005875,               0.005875
                    128,                 1.4802,                0.83073,                  1.276,                0.89376,                0.78135,                0.83905,                0.41929,                 1.8178,                0.98715,                 1.5925,               0.005842,               0.005842,               0.005842
                    129,                 1.4787,                0.82437,                 1.2692,                0.86921,                 0.7933,                0.84351,                0.42534,                 1.8432,                0.91284,                 1.5916,               0.005809,               0.005809,               0.005809
                    130,                 1.4785,                0.82948,                 1.2583,                0.87379,                0.79788,                0.83421,                0.41131,                 1.8909,                0.94083,                 1.6131,               0.005776,               0.005776,               0.005776
                    131,                 1.4627,                0.82062,                 1.2911,                  0.887,                0.79614,                  0.846,                0.42615,                 1.8861,                0.91905,                 1.6061,               0.005743,               0.005743,               0.005743
                    132,                 1.4541,                0.79287,                 1.2674,                0.90443,                0.78125,                0.83653,                0.42036,                 1.9232,                0.98297,                 1.6286,                0.00571,                0.00571,                0.00571
                    133,                 1.4476,                0.80367,                 1.2467,                0.86819,                0.77215,                 0.8342,                0.42618,                 1.9333,                0.98468,                 1.6204,               0.005677,               0.005677,               0.005677
                    134,                 1.4511,                0.79876,                 1.2543,                0.87165,                0.79613,                0.84315,                0.42528,                 1.9306,                0.97019,                 1.6344,               0.005644,               0.005644,               0.005644
                    135,                 1.4457,                0.79971,                 1.2591,                0.87761,                0.80772,                0.84343,                0.42575,                  1.904,                0.96309,                 1.6389,               0.005611,               0.005611,               0.005611
                    136,                 1.4495,                0.79787,                 1.2627,                0.86159,                0.79917,                0.84416,                0.42317,                 1.8704,                0.94313,                 1.6043,               0.005578,               0.005578,               0.005578
                    137,                  1.454,                0.80909,                   1.26,                0.88737,                0.81182,                0.85075,                 0.4268,                 1.8733,                0.93854,                 1.6009,               0.005545,               0.005545,               0.005545
                    138,                  1.481,                0.81226,                 1.2718,                0.87625,                 0.8081,                0.84535,                0.42649,                 1.8383,                0.90447,                 1.5576,               0.005512,               0.005512,               0.005512
                    139,                 1.4371,                0.79526,                 1.2444,                0.90878,                0.78281,                0.83861,                0.42453,                 1.9109,                0.94493,                 1.6091,               0.005479,               0.005479,               0.005479
                    140,                  1.431,                0.79212,                 1.2532,                0.89595,                0.78926,                0.83388,                0.42188,                  1.892,                0.95462,                 1.6028,               0.005446,               0.005446,               0.005446
